mcp_count,source,ra,dec,velo,date_obs,tsys,int,Rms1,Vlo1,Vhi1
5814,ESO528-G001NED0,306.0334,-23.46314,16657,2014.066,50.2,10,5.3,15162,18166
5815,NGC6907,306.2777,-24.80931,3161,2006.003,61.4,5,8.4,1790,4544
5816,UGC-11555,306.3,5.26306,4846,2005.839,52,5,6.9,4707,7514
5817,202643-261311,306.6805,-26.21961,9236,2009.008,58.6,10,5.2,7810,10675
5818,MCG+04-48-002,307.1461,25.73331,4259,2006.364,65.6,30,4.3,2879,5652
5819,CGCG399-013,307.4259,3.71961,7921,2010.111,26.7,10,2.4,6507,9348
5820,20311854+243603,307.8272,24.60097,10965,2010.918,41.4,10,4.0,9523,12420
5821,J203208+323722,308.0373,32.62283,0,2015.052,43.6,10,5.3,2722,10321
5822,NGC6928,308.1675,9.92642,4747,2005.847,52.3,5,6.9,4608,7413
5824,NGC6930,308.245,9.87444,4694,2006.916,44.4,5,6.2,3309,6091
5828,NGC6926,308.2754,-2.0275,5970,2012.996,38.8,20,3.1,4574,7379
5830,203417-263254,308.5721,-26.54819,11967,2009.008,58,15,4.3,10516,13432
5831,NGC6946,308.7181,60.15394000000001,48,2008.399,53.1,50,2.2,-1294,1402
5833,203556-251648,308.9846,-25.28,5753,2009.369,74.8,20,5.4,4359,7159
5834,UGC-11599,309.1408,11.49475,4449,2005.839,50.2,5,6.6,4310,7110
5835,NGC6951,309.3112,66.10547,1400,2003.277,41.9,30,2.3,45,2767
5836,203755-061800,309.4803,-6.30006,7912,2006.928,43.5,10,3.9,6498,9339
5837,NGC6944,309.5996,6.996389999999999,4467,2005.847,53.1,5,7.1,4328,7128
5838,204040-255304,310.1666,-25.88444,5854,2009.369,75.5,20,5.0,4459,7261
5839,204211-053906,310.5490000000001,-5.65181,10851,2006.928,40.8,10,3.8,9410,12305
5840,IC-5039,310.8098,-29.85339,2702,2006.916,73.4,5,10.2,1335,4081
5841,UGC-11635,310.8741,80.15608,4731,2006.077,61.7,5,8.6,3346,6128
5842,NGC6956,310.9738,12.51194,4650,2005.839,50.3,5,6.5,4511,7315
5843,NGC6954,311.0133,3.2094400000000003,4011,2005.839,56.1,10,5.3,3873,6664
5844,RXSJ20440+2833,311.0187,28.553390000000004,14990,2016.458,61.9,10,6.3,13603,16390
5845,MRK509,311.0406,-10.72353,10312,2010.111,27.1,10,2.6,8876,11761
5846,MRK896,311.5867,-2.81247,7922,2011.183,50.8,20,3.9,6508,9349
5847,1H2044-032,311.798,-3.0666900000000004,4497,2016.238,40,10,3.8,3201,5805
5848,NGC6962,311.8296,-3.0666900000000004,4211,2005.839,54.4,5,7.3,4072,6868
5849,NGC6967,311.892,-3.0666900000000004,3768,2012.103,103.8,10,10.2,2392,5156
5850,SDSSJ20477-0525,311.9387,-5.421,13700,2016.482,66.7,10,6.9,12324,15088
5851,UGC11634NED01,312.0717,16.72114,5371,2010.122,32.3,10,2.8,3980,6774
5852,204907.5+010839,312.2812,1.14408,14888,2012.996,35.4,9,5.2,13409,16380
5853,NGC6972,312.4954,9.89917,4442,2005.839,51,5,6.6,4303,7103
5854,ZW374.029,313.8429,2.35433,4066,2016.238,39,10,3.8,2773,5370
5855,2MASXJ20555764-,313.9903,-4.00114,5756,2010.111,29.8,10,2.9,4362,7163
5856,IRAS20550+1656,314.3496,17.127470000000002,10822,2013.275,41.5,4,9.0,9381,12276
5857,1ES2055+298,314.505,30.04558,10800,2016.458,58.4,9,6.0,9450,12162
5858,2MASXJ20580646+,314.5271,13.51528,8889,2010.122,28.7,10,2.9,7466,10325
5859,210040-285141,315.1667,-28.861390000000004,11332,2009.369,71.3,20,4.8,9887,12790
5860,210204-165428,315.517,-16.90778,7048,2009.144,47.6,10,4.8,5642,8467
5861,CGCG425-034,315.5902,10.97111,8665,2014.063,51.1,9,5.6,7244,10099
5862,MCG-05.49.012,315.5988,-28.17458,10898,2016.2,84.2,10,9.1,9547,12261
5863,CGCG400-021,315.6517,8.31303,5490,2010.122,33.4,10,3.1,4098,6894
5864,NGC7013,315.8899,29.89739,779,2005.172,29.2,28,1.6,456,3185
5865,NGC7015,316.4059,11.41417,4881,2005.839,50.5,5,6.2,4742,7550
5866,210538-284139,316.4117,-28.69417,10082,2009.141,57.3,10,5.5,8648,11529
5867,J210707+083914,316.7816,8.65408,0,2015.052,44.8,5,5.4,2722,10321
5869,NGC7018NED01,316.8529,-25.4325,11694,2012.958,51.7,10,5.8,10245,13156
5870,IIZW101,316.9229,3.87225,7791,2003.916,51.7,32,2.7,6378,9217
5871,UGC11680NED02,316.9408,3.87778,7897,2012.996,39.2,10,4.0,6483,9324
5872,NGC7025,316.9471,16.33586,4969,2005.839,50,5,6.7,4830,7639
5874,2MASXJ21075991-,316.9996,-29.83583,5955,2012.958,63.6,10,7.2,4559,7364
5875,1H2107-097,317.2916,-9.67086,7949,2016.238,41.4,10,4.1,6623,9287
5876,UGC11685,317.2975,-1.7986099999999998,5872,2009.999,46.7,25,2.9,4477,7280
5877,SDSSJ21092+0016,317.3238,-1.7986099999999998,15000,2016.482,61.9,10,6.8,13613,16400
5878,210918-060754,317.3263,-6.13181,8693,2006.186,33.1,10,3.0,7272,10127
5879,IC1361,317.8712,5.0544400000000005,3962,2009.999,40.5,30,2.5,2584,5352
5880,2111438+3731440,317.9325,37.52889,7719,2011.092,36.3,10,3.5,6307,9144
5881,211144-090904,317.9367,-9.15111,8244,2009.144,43.4,10,4.2,6827,9674
5882,211201+112944,318.0054,11.49567,5013,2006.928,41.8,10,4.2,3626,6413
5883,211224+112431,318.1029,11.40864,4988,2006.928,41.7,10,3.7,3601,6388
5884,2MASXJ21123164-,318.1318,-6.2339400000000005,18597,2014.063,47.6,9,5.6,17083,20125
5885,211239-230727,318.1659,-23.12417,11149,2009.141,69.3,10,7.1,9705,12606
5886,211347-271204,318.4467,-27.20114,11149,2009.369,88.6,20,5.9,9705,12606
5887,NGC7043,318.5175,13.62611,4932,2005.839,49.8,5,6.5,4793,7602
5888,IC1368,318.5525,2.17806,3912,2012.103,89.8,13,8.3,2535,5302
5889,211422-085940,318.5942,-8.994439999999997,9044,2009.144,43.7,10,4.1,7620,10481
5890,J2114-0024,318.6713,-8.994439999999997,9613,2014.928,91.5,10,9.3,8183,11056
5892,211620-225930,319.0858,-22.99167000000001,10762,2009.369,69,20,23.0,9322,12215
5893,211718-061346,319.3261,-6.22964,8876,2006.928,41.8,10,3.8,7453,10312
5894,3C430,319.5796,60.80192,16668,2004.146,28,20,1.8,15173,18177
5895,NGC7052,319.6378,26.2135,4672,2004.135,27,20,1.7,3288,6069
5896,ESO599-G006,319.8901,-20.437,11757,2010.111,29.7,10,2.7,10308,13220
5897,211957-071140,319.9908,-7.19469,8653,2006.928,41.9,10,3.6,7232,10087
5898,212024-080913,320.1033,-8.15381,8610,2006.928,41.9,10,3.8,7190,10043
5899,J212036+011244,320.1516,1.21236,10021,2013.105,37.4,10,3.9,8588,11467
5900,IC-5104,320.3717,21.24197,4956,2005.839,48.6,5,6.1,4817,7626
5901,J212318+011518,320.826,1.25503,5371,2013.105,39.2,10,4.3,3981,6774
5902,3C433,320.9354,25.07003,30459,2004.146,25.2,20,1.6,28831,32103
5903,2MASXJ21234458+,320.9358,25.07439,30579,2003.925,43.3,36,2.3,28965,32240
5904,IGRJ21247+5058,321.1588,50.98272,5996,2008.157,39.1,15,3.0,4600,7405
5905,J212657-070117,321.7411,-7.02153,7397,2013.105,40,10,4.3,5987,8818
5906,SWIFTJ2127.4+56,321.9392,56.94253000000001,4317,2008.157,38.1,15,2.9,2936,5710
5907,UGC11754,322.3813,27.32139,4826,2007.305,44.9,39,2.5,3440,6224
5908,J212940+505011,322.4179,50.83594,0,2015.052,42.9,10,5.0,2722,10321
5909,NGC7080,322.5083,26.71775,4839,2005.839,48.9,5,6.6,4700,7507
5910,J213025-002826,322.6078,26.71775,5968,2013.105,39.2,10,4.1,4572,7377
5911,J213058-070507,322.7421,-7.08558,8313,2013.105,40.7,10,4.3,6896,9744
5912,NGC7081,322.8504,2.49142,3273,2005.847,54.7,5,7.1,3135,5914
5913,2131255+6431000,322.8563,64.51669,12483,2011.092,33.2,10,3.0,11027,13952
5914,UGC11760,322.9157,2.45122,3278,2009.999,38.6,10,4.0,1906,4662
5915,PG2130+099,323.1158,10.13858,18880,2016.238,40.9,10,4.5,17459,20315
5916,UGC11763,323.1158,10.13858,18880,2010.2,43.5,10,3.8,17364,20410
5917,2MASXJ21340930+,323.5384,8.77869,6633,2010.111,27.8,10,2.7,5231,8048
5918,J21354-2720,323.6879,-27.43222,20100,2006.364,55.5,20,4.5,18572,21642
5919,IC-1392,323.8862,35.39833,4371,2006.991,44.5,5,6.5,2989,5765
5920,SDSSJ21376+0053,324.4225,35.39833,12300,2016.458,61.3,3,12.0,10937,13676
5921,CGCG493-002,324.6392,32.084920000000004,7440,2009.144,39.4,10,3.6,6030,8862
5922,213913-264632,324.8071,-26.77556,9188,2009.369,99.8,20,7.2,7763,10626
5923,2139413+2424177,324.9221,24.40489,11443,2010.922,37.2,10,3.1,9997,12903
5924,FBQSJ2139-0804,324.9622,-8.08175,15290,2014.063,48.8,10,5.1,13808,16786
5925,J214020+122117,325.087,12.35478,5816,2013.366,64.4,10,6.7,4421,7223
5926,214135+102638,325.397,10.44397,10653,2006.93,37.5,10,3.2,9214,12105
5927,ZW493.004,325.4729,31.85775,13000,2016.458,51.3,10,5.0,11630,14382
5928,J2145+1535,326.2387,15.58053,9138,2011.092,32.5,50,1.3,7713,10576
5930,IC-1401,326.7454,1.7096900000000002,4722,2005.847,53.4,5,7.6,4583,7388
5931,J214706+100821,326.7775,10.13958,8233,2015.105,35.5,10,3.8,6816,9663
5932,NGC7130,327.0813,-34.95122,4842,2014.066,63.3,10,7.6,3456,6240
5933,UGC-11816,327.2805,-34.95122,4750,2005.847,54.1,5,7.2,4611,7416
5934,2MASXJ21492157+,327.34,-34.95122,14985,2012.996,36.5,5,5.9,13505,16478
5935,214950-133859,327.4609,-13.64975,11577,2009.369,86.5,20,5.7,10129,13038
5936,215040+005513,327.6678,-13.64975,8374,2014.052,55.5,10,5.5,6956,9805
5937,CGCG427-028,327.6948,14.11014,9092,2010.111,25.4,10,2.4,7667,10530
5938,CGCG402-023,327.7616,6.24319,1495,2010.111,28.8,10,2.6,139,2863
5939,CGCG376-040,327.7815,2.70147,4020,2010.111,29.5,10,2.8,2642,5411
5940,215224+123851,328.1021,12.64756,8721,2006.93,38,10,3.4,7300,10155
5942,2MASXJ21522605-,328.1083,-8.17361,10441,2012.955,38.4,10,3.9,9004,11891
5943,215259-000903,328.2462,-8.17361,8394,2006.186,32.7,10,3.0,6976,9825
5944,2153056-1653370,328.2734,-16.89361,10229,2010.925,53.8,10,4.7,8794,11677
5945,MCG-03-55-009,328.5171,-16.15692,11182,2010.111,28.5,10,2.7,9738,12639
5948,MRK0516,329.0927,7.36689,8519,2015.105,36.2,10,3.6,7100,9951
5949,J215650-074533,329.2063,-7.75908,16506,2013.391,39.5,5,5.8,15012,18013
5950,PGC067698,329.2358,-11.65853,8420,2016.238,43.1,9,4.6,7090,9762
5951,215717-263059,329.3208,-26.51639,10222,2009.163,51.9,10,5.7,8787,11670
5952,J215815+112924,329.5638,11.49022,9316,2013.366,62.4,9,7.1,7890,10756
5953,MRK518,329.6499,12.03886,9330,2010.111,25.2,10,2.4,7903,10770
5954,IC1417,330.09,-13.14722,5390,2012.447,49.5,10,5.4,3999,6793
5956,J220029+112248,330.1242,11.38019,9384,2013.366,62.5,9,6.6,7957,10824
5957,NGC7167,330.1277,-24.63264,2575,2006.003,60,5,9.0,1210,3953
5958,NGC7177,330.1716,17.73806,1140,2011.144,31,10,2.8,-211,2504
5959,UGC11871,330.1724,10.55244,7978,2008.155,44.3,30,2.4,6564,9405
5961,NGC7171,330.2584,-13.26978,2696,2006.003,51.7,5,7.1,1329,4075
5962,AM2158-380,330.3211,-37.77333,9983,2007.991,76.8,40,4.2,8550,11429
5963,J220141+115124,330.4235,11.85678,8950,2013.366,60.1,9,6.4,7527,10386
5964,NGC7172,330.5080000000001,-31.86981,2603,2006.364,76.3,20,6.9,1238,3981
5965,NGC7183,330.59,-18.91639,2635,2005.847,69.4,5,9.6,2498,5264
5966,NGC7184,330.6658,-20.81278,2617,2005.847,71.2,5,9.9,2480,5246
5967,KAZ692,330.6881,-13.08161,11765,2014.063,53.1,10,5.3,10315,13228
5968,UGC11881,330.7217,17.90325,3661,2003.294,56.8,16,5.4,2286,5048
5969,220316+003415,330.8166,17.90325,9016,2006.48,40.5,10,3.9,7592,10453
5970,220354+125853,330.9786,12.98158,10329,2006.93,37.6,10,3.1,8893,11778
5971,PKS2201+04,331.0733,4.66725,8094,2016.238,41.9,10,4.1,6767,9433
5972,220418-222724,331.0787,-22.45664,5273,2009.369,118.9,20,8.2,3883,6675
5973,2MASXJ22041914+,331.08,3.56386,18317,2010.2,44.3,10,3.7,16806,19842
5974,UGC-11895,331.0934,39.74375,4702,2006.074,52.2,5,7.2,3317,6099
5975,2MASXJ22042782-,331.1159,39.74375,19016,2014.066,43.5,10,4.4,17498,20548
5976,UGC-11897,331.1282,41.41111,4415,2006.074,50.1,5,6.9,3033,5809
5977,2205094+2507317,331.2892,25.12547,12295,2010.922,37.2,10,3.2,10841,13763
5978,220515-010733,331.3142,-1.12592,9593,2006.186,33.3,10,3.1,8164,11035
5979,UGC11902,331.4013,16.72172,4745,2004.057,36.1,28,1.9,4409,7211
5980,220614-275730,331.5609,-27.95833,7030,2009.163,54.4,10,5.3,5624,8448
5981,2MASXJ22062439+,331.6017,1.1125,14809,2012.958,35,10,3.3,13331,16301
5982,NGC7212,331.7583,10.23344,7994,2003.916,46.8,36,2.4,6579,9421
5984,NGC7217,331.9684,31.35939,952,2012.124,77,10,8.2,-398,2315
5986,ESO404-G032,332.1179,-34.10628,4396,2014.066,62.3,10,7.3,3014,5790
5987,NGC7214,332.282,-27.80942000000001,6934,2016.2,71.8,9,7.4,5617,8263
5988,RXSJ22094+0854,332.3542,8.89856,14100,2016.458,58.6,10,6.0,12721,15492
5989,UGC-11927,332.3644,40.98969,4478,2006.074,50.2,5,6.7,3095,5873
5990,UGC-11929,332.4061,39.28278,4759,2006.074,52.3,5,7.4,3374,6157
5991,NGC7223,332.5382,41.01728,4634,2006.991,45.5,5,6.6,3250,6030
5992,IC5169,332.5416,-36.08861,3110,2014.063,94.1,10,11.3,1740,4492
5993,UGC11950,333.1313,38.68278,6158,2012.124,57.4,10,6.1,4760,7568
5994,MS22102+1827,333.1542,18.70775,24498,2011.194,30.6,20,2.2,22928,26083
5995,J221355+134519,333.4832,13.75544,7614,2013.366,65,6,9.4,6203,9037
5996,NGC7229,333.5134,-29.38275,4303,2006.003,64.4,5,9.1,2922,5696
5997,2MASXJ22140569-,333.5237,-10.90733,16459,2014.122,49.4,9,5.6,14966,17966
5998,IRAS22116-0042,333.5451,-10.90733,10424,2016.238,39.5,8,4.4,9077,11783
5999,4C442,333.6954,13.83992,7885,2004.146,31.1,20,2.1,6471,9311
6000,NGC7241,333.9579,19.23222,1447,2010.071,34.2,10,3.3,92,2814
6001,J221626+162816,334.1117,16.47139,7564,2015.105,35.6,10,3.6,6153,8987
6002,IC-1438,334.1213,-21.43083,2616,2005.847,72.7,5,10.6,2479,5245
6003,UGC-11973,334.2104,41.50283,4219,2006.074,50.2,5,6.5,2839,5612
6004,NGC7248,334.2248,40.50231,4126,2006.074,50.8,5,7.1,2747,5518
6005,2217143+1612571,334.3096,16.21586,8687,2010.919,41.6,10,3.9,7266,10121
6006,J221742+000908,334.4234,16.21586,13519,2013.391,41,10,4.2,12053,14998
6007,RXSJ22198+0935,334.9525,9.59239,18000,2016.458,55.2,9,5.8,16586,19427
6009,MCG-01-57-001,334.9886,-7.6661899999999985,11340,2006.928,33.3,30,1.8,9894,12799
6012,NGC7252,335.1867,-24.67833,4760,2005.847,74.7,5,11.1,4621,7427
6013,NGC7258,335.742,-28.34514,3875,2006.003,65.8,5,9.6,2498,5264
6014,J222316+063050,335.8192,6.51406,0,2015.052,46,10,5.7,2722,10321
6015,MCG+02-57-002,335.9375,11.83592,8694,2014.066,42.4,10,4.3,7273,10128
6016,3C445,335.9565,-2.10344,16848,2008.157,36.7,15,2.6,15351,18359
6018,VIIIZW483,336.2942,8.51697,9265,2010.122,29.1,10,2.6,7839,10704
6019,ESO-533-G25,336.3780000000001,-25.64583,4499,2005.847,76.3,5,10.9,4360,7161
6020,ZW429.005,336.3959,11.66967,10493,2016.238,39.9,10,4.2,9145,11853
6021,NGC7282,336.4744,40.31486,4542,2006.074,51.8,5,7.2,3159,5938
6023,NGC7279,336.7726,-35.115109999999994,9027,2004.168,43.5,24,3.6,7603,10464
6024,UGC12040,336.7742,36.36169,6394,2012.124,51.4,10,5.1,4994,7807
6025,NGC7284,337.1497,-24.84414,4544,2006.916,61,5,9.5,3161,5940
6028,NGC7285,337.1584,-24.84078,4358,2006.364,68.2,10,8.5,2977,5752
6029,TXS2226-184,337.28,-18.15147,7495,2004.168,33.8,20,2.8,6085,8918
6034,TXS2226,337.3022,-18.17981,7520,2009.144,47.4,10,5.2,6110,8943
6036,UGC12056,337.4683,36.71919000000001,7479,2003.919,48.3,32,2.7,6069,8902
6037,J2230-0006,337.6534,36.71919000000001,1581,2014.928,83.9,10,8.6,225,2949
6038,UGC12064,337.8358,39.35836,5136,2004.297,42,20,2.8,3748,6537
6039,3C449,337.837,39.36333,5122,2004.146,37.5,20,2.4,3734,6523
6040,UGC12064B,337.8387,39.36836,5174,2004.297,41.4,12,3.6,3785,6575
6041,ESO602-G25,337.8563,-19.03444,7507,2016.238,49.3,6,6.8,6185,8841
6042,NGC7302,338.0992,-14.12053,2586,2006.003,52.3,5,7.1,1220,3964
6043,ARK557,338.1285,8.207189999999999,7553,2014.066,41.9,10,4.2,6142,8976
6044,UGC-12073,338.1389,39.21547,4676,2006.077,51.8,5,6.9,3292,6073
6045,2232585+5017207,338.2437,50.28908,9870,2010.922,37.5,10,3.4,8438,11315
6046,NGC7306,338.3186,-27.24661,3566,2006.003,66.1,5,9.6,2192,4953
6047,NGC7311,338.5279,5.56997,4533,2005.839,53.4,10,5.0,4394,7196
6048,NGC7309,338.5859,-10.357,4005,2006.003,48.9,5,7.8,2627,5396
6049,223447-264707,338.6975,-26.78528,11931,2009.163,50.2,10,4.7,10480,13395
6050,223449-254037,338.7077,-25.67697,7968,2009.163,50.3,10,5.0,6554,9395
6052,NGC7314,338.9426,-26.05028,1422,2006.077,77.9,5,10.9,67,2789
6053,ARP319,338.9896,33.96,6446,2006.364,46.4,30,2.8,5046,7859
6054,NGC7319,339.0146,33.97575,6752,2009.144,39.4,10,3.6,5349,8168
6055,MRK915,339.1937,-12.54514,7233,2009.163,43.2,10,4.1,5825,8653
6056,223656-221315,339.2333,-22.22083,9908,2009.06,33.5,10,3.1,8476,11353
6057,223702-251412,339.2621,-25.23669,3465,2009.06,35.2,10,3.4,2092,4851
6058,NGC7331,339.267,34.41567,816,2005.169,32.3,24,1.9,488,3218
6059,ESO-534-G9,339.6725,-25.85069,3395,2006.077,76.2,5,11.4,2022,4780
6061,UGCA432,339.7384,-5.85308,2916,2010.111,32.1,10,3.2,1547,4297
6062,NGC7341,339.7731,-22.66667,4370,2006.077,72.1,5,11.0,2988,5764
6063,J223937+055947,339.9075,5.99717,0,2015.052,46,10,5.0,2722,10322
6064,UGC-12137,339.956,38.21542,4705,2008.157,40.3,10,3.8,3320,6102
6065,UGC12138,340.0708,8.053889999999999,7487,2010.122,30.7,10,3.0,6077,8910
6066,J224057-011508,340.2399,-1.25242,4751,2013.105,39.6,10,4.3,3366,6148
6068,UGC12149,340.2817,32.16983,7317,2015.327,34,40,1.9,5997,8649
6070,MRK308,340.4829,20.26167,7108,2010.071,31.5,10,3.0,5701,8527
6071,CGCG452-043,340.4883,20.26694,6985,2011.144,29.9,10,2.5,5580,8403
6072,UGC12163,340.6637,29.72531,7400,2010.157,39.2,10,3.8,5991,8822
6073,AKN564,340.6638,29.72558,7400,2011.194,30.5,20,2.2,5991,8822
6074,UGC-12173,340.9667,38.37686,4769,2008.157,40.7,10,3.8,3384,6167
6075,NGC7364,341.1017,38.37686,4849,2005.839,54.8,10,5.5,4710,7517
6076,NGC7359,341.2001,-23.68808,3351,2006.077,75.5,5,10.5,1979,4736
6077,UGC12178,341.2863,6.43083,1931,2010.122,34.5,10,2.9,571,3303
6078,3C452,341.4534,39.68775,24313,2004.146,30.2,20,1.9,22745,25896
6079,NGC7371,341.5156,-11.00117,2685,2006.003,54,5,6.7,1319,4064
6080,224654-132659,341.7258,-13.44969,8088,2009.138,44.1,10,4.2,6672,9516
6081,NGC7377,341.9480000000001,-22.31211,3325,2006.077,74.8,5,10.8,1953,4709
6082,NGC7378,341.9487,-11.81669,2578,2012.955,41.8,9,4.5,1213,3956
6084,2249075+4929435,342.2813,49.49542,9110,2010.922,38.3,10,3.4,7685,10548
6085,UGC12201,342.2885,34.99028,5055,2005.172,25.9,32,1.3,4717,7525
6086,224912+141200,342.30300000000005,14.200079999999998,11577,2006.93,36,10,3.2,10129,13038
6087,CGCG453-013,342.3775,17.43358,13581,2008.146,30.4,15,2.2,12115,15061
6088,224937-191626,342.405,-19.27389,9500,2009.06,32.4,10,2.9,8071,10942
6089,HS2247+1044,342.4146,11.00808,24883,2011.183,38.2,20,2.5,23309,26472
6090,2MASXIJ2250275+,342.6145,24.95919,16788,2005.827,41.2,48,1.6,16422,19451
6091,NGC7392,342.9531,-20.60808,3128,2006.077,74.2,5,9.5,1758,4511
6092,2MASXJ22520052+,343.0019999999999,-20.60808,16146,2014.066,38.5,10,3.8,14656,17650
6093,NGC7396,343.0942,1.09247,4965,2005.839,54.9,10,5.6,4826,7635
6094,MRK0309,343.1446,24.73047,12636,2003.939,40.5,44,1.7,11188,14116
6095,J225251-012346,343.215,-1.39611,0,2015.052,48.4,9,5.3,2722,10322
6096,NPM1G-04.0637,343.2946,-4.14692,7585,2016.238,42.2,9,4.6,6262,8920
6097,2253409+5000590,343.4205,50.01639,12990,2010.922,37.2,10,3.1,11529,14464
6098,IRASF22514-1750,343.5242,-17.581970000000002,19181,2010.2,47.5,10,4.1,17662,20714
6100,UGC12237,343.5821,11.78247,8476,2013.258,43.2,13,3.8,7057,9908
6101,J225440-024426,343.6675,-2.74056,3018,2014.928,86.3,10,9.1,1649,4400
6102,UGC12243,343.6812,11.71414,8488,2016.238,39.4,10,4.4,7157,9830
6103,NGC7410,343.7539,-39.66133,1751,2014.063,102.6,10,12.8,393,3121
6104,J225533-035806,343.8892,-3.96831,0,2015.052,49,10,5.6,2722,10322
6105,2MASXJ22560095+,344.0039,-3.96831,16055,2014.066,38.9,10,4.1,14565,17558
6106,NGC7422,344.0517,3.92667,4820,2005.839,54,10,5.3,4681,7488
6107,IC1459,344.2943,-36.46225,1802,2014.063,88.3,10,10.7,443,3173
6108,NGC7428,344.3312,-1.04889,3078,2005.839,56.4,10,5.6,2940,5715
6109,J225726+130005,344.3612,13.00164,7706,2013.366,57.2,10,5.9,6294,9131
6110,UGC12265S,344.3962,19.78281,5745,2010.074,32.7,10,2.9,4351,7152
6111,IRASF22548-3712,344.4121,-36.93528,11692,2010.122,47.7,10,5.0,10243,13154
6112,UGC-12266,344.5021,6.07,4834,2005.839,53.5,10,5.3,4695,7502
6114,UGC-12271,344.5883,2.29806,4838,2006.916,43.2,5,5.8,3452,6236
6115,22584309+280536,344.6795,28.09342,9477,2010.918,39.3,10,3.5,8049,10918
6116,UGC12282,344.7313,40.93136,5094,2012.124,46.4,10,4.3,3706,6495
6117,J2259+1329,344.7509,13.49772,8615,2015.105,35.5,10,3.9,7195,10048
6118,ESO535-G001,344.7558,-25.52833,9091,2012.96,55,10,5.8,7666,10529
6120,2259077+2856536,344.7821,28.94822000000001,9522,2010.919,40.7,10,3.7,8093,10964
6121,KAZ320,344.8871,24.91822,10350,2009.144,38.6,10,3.4,8914,11799
6123,2247+031,344.8892,2.62647,14390,2003.925,55.9,40,2.7,12921,15883
6124,UGC12290,344.9063,24.84761,7285,2008.146,32.4,15,2.5,5877,8706
6125,UGC12289,344.9229,24.07494,9986,2007.305,41.6,30,2.4,8553,11432
6127,2MASXJ22594178-,344.9243,-25.75139,8077,2012.96,56.4,10,6.2,6661,9505
6128,22594284+280604,344.9285,28.10117,13681,2010.918,39.1,10,3.4,12214,15162
6129,NGC7448,345.0149,15.98031,2192,2006.916,43.3,5,5.9,830,3566
6131,MRK522,345.0796,16.38278,9638,2012.124,86.9,10,10.1,8208,11081
6132,UGC12300,345.1549,12.78242,2294,2011.144,30.6,10,2.7,931,3669
6134,230047-125507,345.1992,-12.91858,3168,2009.06,31.6,10,3.0,1797,4551
6135,NGC7450,345.2016,-12.91861,3200,2003.407,37.2,32,2.3,1829,4583
6136,J230152+155856,345.4667,15.98175,2341,2015.105,36.6,10,4.0,978,3716
6137,NGC7465,345.5037,15.96475,1968,2010.074,35.2,10,3.2,608,3340
6138,NGC7466,345.5143,27.052640000000004,7493,2005.169,25.5,32,1.3,7148,10001
6139,UGC12318,345.5332,25.66975,9533,2005.169,27,28,1.4,9183,12074
6140,230240+131944,345.6679,13.32908,8289,2006.93,38.9,10,3.7,6872,9719
6141,230312-085934,345.8004,-8.993,7320,2006.48,44.5,10,4.0,5912,8741
6144,NGC7469,345.8151,8.87397,4892,2008.157,38.6,15,2.9,3506,6291
6145,XBSJ23040+0315,346.005,3.25536,10739,2016.238,40.1,8,4.4,9389,12101
6146,MRK315,346.0108,22.62447,11653,2010.074,29,10,2.5,10205,13115
6148,230442-093345,346.1784,-9.56258,9564,2006.48,42.3,10,3.9,8135,11006
6149,MRK926,346.1811,-8.68569,14048,2008.157,38.9,15,2.8,12577,15532
6156,NGC7479,346.2361,12.32294,2381,2016.202,40.9,10,4.1,1103,3671
6159,UGC12348,346.3283,12.32286,7631,2012.958,37.5,10,3.8,6220,9055
6160,J230522-101323,346.342,-10.22314,9590,2013.105,41.3,9,4.6,8161,11033
6161,J230529-100144,346.3748,-10.02894,9575,2013.105,41.3,10,4.4,8146,11017
6162,J230535+191231,346.3988,19.20886,7842,2015.105,35.2,10,3.6,6429,9268
6163,NGC7483,346.4512,3.54497,4939,2005.839,52.8,5,6.8,4800,7609
6164,2MASXJ23055397+,346.475,17.30386,12591,2012.124,86.5,10,11.1,11134,14062
6165,J230615+315303,346.5616,31.88556,6473,2015.327,33.8,10,3.3,5160,7798
6167,IC5287,347.3343,31.88556,9750,2016.2,47.2,20,3.4,8409,11103
6168,230920-002632,347.3354,31.88556,10492,2006.186,33.7,10,3.1,9054,11943
6169,231058-043122,347.745,-4.52281,5603,2009.06,29.5,10,2.9,4210,7008
6170,2311174+1752550,347.8225,17.88194,11840,2010.922,37.4,10,3.4,10390,13303
6171,NGC7506,347.9208,-2.16003,3901,2005.847,56.4,5,7.7,3763,6553
6172,J231154-001108,347.9783,-2.16003,8476,2013.105,38.8,10,4.2,7057,9908
6173,J2312+1436,348.0893,14.60936,4866,2014.925,50.2,10,5.6,3480,6265
6174,J231226+134335,348.1095,13.72661,4919,2013.366,65.2,7,8.0,3532,6317
6175,J231243+104347,348.1796,10.72975,6584,2014.925,51.1,10,5.7,5182,7998
6176,UGC12423,348.3049,6.43025,4839,2006.364,47,10,5.6,3453,6237
6178,231334+135912,348.3947,13.98681,11932,2006.93,36.1,10,3.4,10481,13396
